site,rate,t,lnL,num_taxa,time,br_len,model,rep
4,1.4586949049,1.8410053721,-595860.238295491,2,0.24,0.12,JC_equalf,12
5,0.1737798955,1.8410053721,-433478.22386554,2,0.24,0.12,JC_equalf,12
6,1.8874403367,1.8410053721,-598367.442909589,2,0.24,0.12,JC_equalf,12
7,0.4900475904,1.8410053721,-534294.000495415,2,0.24,0.12,JC_equalf,12
8,1.5191203647,1.8410053721,-596451.847501959,2,0.24,0.12,JC_equalf,12
9,1.8978790062,1.8410053721,-598394.902359968,2,0.24,0.12,JC_equalf,12
10,1.4872718883,1.8410053721,-596154.105833301,2,0.24,0.12,JC_equalf,12
1,1.9760298238,1.8398446187,-598570.116786876,2,0.24,0.12,JC_equalf,13
2,1.0152312775,1.8398446187,-585674.746020734,2,0.24,0.12,JC_equalf,13
3,2.2436433086,1.8398446187,-598920.476446104,2,0.24,0.12,JC_equalf,13
4,1.4606228747,1.8398446187,-595871.050647474,2,0.24,0.12,JC_equalf,13
5,0.1738817215,1.8398446187,-433474.234003672,2,0.24,0.12,JC_equalf,13
6,1.9155189719,1.8398446187,-598436.230672661,2,0.24,0.12,JC_equalf,13
7,0.4896943774,1.8398446187,-534167.779998335,2,0.24,0.12,JC_equalf,13
8,1.4871503115,1.8398446187,-596143.676264408,2,0.24,0.12,JC_equalf,13
9,1.8899258062,1.8398446187,-598370.898854777,2,0.24,0.12,JC_equalf,13
10,1.4786549822,1.8398446187,-596058.838471168,2,0.24,0.12,JC_equalf,13
1,1.983122067,1.844048302,-598592.855275503,2,0.24,0.12,JC_equalf,14
2,1.0089403452,1.844048302,-585508.31880523,2,0.24,0.12,JC_equalf,14
3,2.2417255136,1.844048302,-598923.020131751,2,0.24,0.12,JC_equalf,14
4,1.4556185022,1.844048302,-595853.022186453,2,0.24,0.12,JC_equalf,14
5,0.1765358499,1.844048302,-435014.441850512,2,0.24,0.12,JC_equalf,14
6,1.9036517847,1.844048302,-598417.615584508,2,0.24,0.12,JC_equalf,14
7,0.4925840334,1.844048302,-534929.104592977,2,0.24,0.12,JC_equalf,14
8,1.492101498,1.844048302,-596224.984690077,2,0.24,0.12,JC_equalf,14
9,1.9065244274,1.844048302,-598424.800201506,2,0.24,0.12,JC_equalf,14
10,1.4634508221,1.844048302,-595936.519689711,2,0.24,0.12,JC_equalf,14
1,1.96531609,1.84724105,-598564.477520487,2,0.24,0.12,JC_equalf,15
2,1.0143485393,1.84724105,-585806.743659372,2,0.24,0.12,JC_equalf,15
3,2.251174596,1.84724105,-598933.337734491,2,0.24,0.12,JC_equalf,15
4,1.4571238392,1.84724105,-595896.224281098,2,0.24,0.12,JC_equalf,15
5,0.1762543735,1.84724105,-435026.351242099,2,0.24,0.12,JC_equalf,15
6,1.9140717462,1.84724105,-598451.346671816,2,0.24,0.12,JC_equalf,15
7,0.4912805466,1.84724105,-534843.485672977,2,0.24,0.12,JC_equalf,15
8,1.5016192287,1.84724105,-596339.338322726,2,0.24,0.12,JC_equalf,15
9,1.922150691,1.84724105,-598470.505096398,2,0.24,0.12,JC_equalf,15
10,1.460328582,1.84724105,-595930.264672452,2,0.24,0.12,JC_equalf,15
1,1.9838496525,1.8444010003,-598594.979432678,2,0.24,0.12,JC_equalf,16
2,1.0030548717,1.8444010003,-585266.627024377,2,0.24,0.12,JC_equalf,16
3,2.217599576,1.8444010003,-598903.47333774,2,0.24,0.12,JC_equalf,16
4,1.4678550985,1.8444010003,-595985.497151111,2,0.24,0.12,JC_equalf,16
5,0.174073411,1.8444010003,-433789.273102275,2,0.24,0.12,JC_equalf,16
6,1.9327186161,1.8444010003,-598488.051188288,2,0.24,0.12,JC_equalf,16
7,0.4929005165,1.8444010003,-535006.660713112,2,0.24,0.12,JC_equalf,16
8,1.4914586825,1.8444010003,-596221.54300289,2,0.24,0.12,JC_equalf,16
9,1.9065431545,1.8444010003,-598425.7557944,2,0.24,0.12,JC_equalf,16
10,1.4852398261,1.8444010003,-596161.050802259,2,0.24,0.12,JC_equalf,16
1,1.9600315082,1.8435822842,-598545.651605632,2,0.24,0.12,JC_equalf,17
2,1.0108122955,1.8435822842,-585576.211388784,2,0.24,0.12,JC_equalf,17
3,2.2822166107,1.8435822842,-598952.503131174,2,0.24,0.12,JC_equalf,17
4,1.4520700249,1.8435822842,-595810.500540291,2,0.24,0.12,JC_equalf,17
5,0.1752695461,1.8435822842,-434354.732596798,2,0.24,0.12,JC_equalf,17
6,1.9052798824,1.8435822842,-598420.493171647,2,0.24,0.12,JC_equalf,17
7,0.4925668695,1.8435822842,-534902.353160512,2,0.24,0.12,JC_equalf,17
8,1.4931051892,1.8435822842,-596231.003729692,2,0.24,0.12,JC_equalf,17
9,1.9050886906,1.8435822842,-598420.013919984,2,0.24,0.12,JC_equalf,17
10,1.4729759445,1.8435822842,-596031.526387845,2,0.24,0.12,JC_equalf,17
1,1.9914393011,1.8439817257,-598608.488051503,2,0.24,0.12,JC_equalf,18
2,1.0142114967,1.8439817257,-585726.987159491,2,0.24,0.12,JC_equalf,18
3,2.2396737216,1.8439817257,-598921.325816492,2,0.24,0.12,JC_equalf,18
4,1.4481977615,1.8439817257,-595771.408086158,2,0.24,0.12,JC_equalf,18
5,0.1724628328,1.8439817257,-432951.112347923,2,0.24,0.12,JC_equalf,18
6,1.9153043217,1.8439817257,-598446.166640895,2,0.24,0.12,JC_equalf,18
7,0.4908631747,1.8439817257,-534599.778983752,2,0.24,0.12,JC_equalf,18
8,1.5089575859,1.8439817257,-596382.377467594,2,0.24,0.12,JC_equalf,18
9,1.9162805024,1.8439817257,-598448.52329264,2,0.24,0.12,JC_equalf,18
10,1.485400958,1.8439817257,-596159.315166077,2,0.24,0.12,JC_equalf,18
1,1.9689772253,1.8411906289,-598558.813947319,2,0.24,0.12,JC_equalf,19
2,1.0090015782,1.8411906289,-585444.945445841,2,0.24,0.12,JC_equalf,19
3,2.1848148424,1.8411906289,-598869.955414485,2,0.24,0.12,JC_equalf,19
4,1.4389516166,1.8411906289,-595642.881875253,2,0.24,0.12,JC_equalf,19
5,0.175631496,1.8411906289,-434422.358536337,2,0.24,0.12,JC_equalf,19
6,1.9207542171,1.8411906289,-598452.28668178,2,0.24,0.12,JC_equalf,19
7,0.4933910694,1.8411906289,-534937.129228476,2,0.24,0.12,JC_equalf,19
8,1.486592186,1.8411906289,-596148.892865508,2,0.24,0.12,JC_equalf,19
9,1.9141187151,1.8411906289,-598436.230672661,2,0.24,0.12,JC_equalf,19
10,1.4861509741,1.8411906289,-596144.545950164,2,0.24,0.12,JC_equalf,19
1,1.9624573244,1.8409055077,-598544.769532567,2,0.24,0.12,JC_equalf,2
2,1.0125401152,1.8409055077,-585587.001219059,2,0.24,0.12,JC_equalf,2
3,2.2238638888,1.8409055077,-598905.228376335,2,0.24,0.12,JC_equalf,2
4,1.4486387252,1.8409055077,-595749.510457925,2,0.24,0.12,JC_equalf,2
5,0.1735296073,1.8409055077,-433346.530980846,2,0.24,0.12,JC_equalf,2
6,1.9412581625,1.8409055077,-598499.028167233,2,0.24,0.12,JC_equalf,2
7,0.4893698657,1.8409055077,-534159.720320451,2,0.24,0.12,JC_equalf,2
8,1.5056889931,1.8409055077,-596329.172596924,2,0.24,0.12,JC_equalf,2
9,1.9293631916,1.8409055077,-598471.897689463,2,0.24,0.12,JC_equalf,2
10,1.4721877057,1.8409055077,-596001.460843412,2,0.24,0.12,JC_equalf,2
1,1.9495574354,1.8408259694,-598517.14216078,2,0.24,0.12,JC_equalf,20
2,1.0225210065,1.8408259694,-585996.238787362,2,0.24,0.12,JC_equalf,20
3,2.2604847873,1.8408259694,-598934.439650858,2,0.24,0.12,JC_equalf,20
4,1.4427258728,1.8408259694,-595682.560326416,2,0.24,0.12,JC_equalf,20
5,0.1745060345,1.8408259694,-433837.098811231,2,0.24,0.12,JC_equalf,20
6,1.9046923184,1.8408259694,-598411.845464591,2,0.24,0.12,JC_equalf,20
7,0.4892924849,1.8408259694,-534140.912982005,2,0.24,0.12,JC_equalf,20
8,1.4907859847,1.8408259694,-596187.03681204,2,0.24,0.12,JC_equalf,20
9,1.9189786347,1.8408259694,-598447.109719893,2,0.24,0.12,JC_equalf,20
10,1.4758728414,1.8408259694,-596038.583865396,2,0.24,0.12,JC_equalf,20
1,1.9510549626,1.8386326295,-598515.340965489,2,0.24,0.12,JC_equalf,21
2,1.0083542258,1.8386326295,-585358.215849265,2,0.24,0.12,JC_equalf,21
3,2.2486871353,1.8386326295,-598923.301943677,2,0.24,0.12,JC_equalf,21
4,1.4568122201,1.8386326295,-595819.565857185,2,0.24,0.12,JC_equalf,21
5,0.1758283891,1.8386326295,-434398.492262682,2,0.24,0.12,JC_equalf,21
6,1.9008938743,1.8386326295,-598396.361243636,2,0.24,0.12,JC_equalf,21
7,0.4889609637,1.8386326295,-533966.178259691,2,0.24,0.12,JC_equalf,21
8,1.4909639045,1.8386326295,-596171.456130088,2,0.24,0.12,JC_equalf,21
9,1.9281662448,1.8386326295,-598463.523205793,2,0.24,0.12,JC_equalf,21
10,1.4704902186,1.8386326295,-595965.05220206,2,0.24,0.12,JC_equalf,21
1,1.9707902759,1.8390959816,-598557.940473425,2,0.24,0.12,JC_equalf,22
2,1.017575006,1.8390959816,-585754.614585172,2,0.24,0.12,JC_equalf,22
3,2.2267392233,1.8390959816,-598905.812088739,2,0.24,0.12,JC_equalf,22
4,1.4527069968,1.8390959816,-595778.694795638,2,0.24,0.12,JC_equalf,22
5,0.1713264237,1.8390959816,-432138.705013842,2,0.24,0.12,JC_equalf,22
6,1.8945989338,1.8390959816,-598381.226424247,2,0.24,0.12,JC_equalf,22
7,0.49348472,1.8390959816,-534848.838077263,2,0.24,0.12,JC_equalf,22
8,1.488904637,1.8390959816,-596154.974307907,2,0.24,0.12,JC_equalf,22
9,1.9207836635,1.8390959816,-598447.109719894,2,0.24,0.12,JC_equalf,22
10,1.4826579431,1.8390959816,-596093.062145002,2,0.24,0.12,JC_equalf,22
1,1.9654207199,1.8415158647,-598552.248901869,2,0.24,0.12,JC_equalf,23
2,1.0056453781,1.8415158647,-585310.120126433,2,0.24,0.12,JC_equalf,23
3,2.2200510779,1.8415158647,-598902.593625049,2,0.24,0.12,JC_equalf,23
4,1.4395064792,1.8415158647,-595652.125395211,2,0.24,0.12,JC_equalf,23
5,0.1767785991,1.8415158647,-435014.441850512,2,0.24,0.12,JC_equalf,23
6,1.9225795234,1.8415158647,-598457.446751044,2,0.24,0.12,JC_equalf,23
7,0.4912236914,1.8415158647,-534543.491105061,2,0.24,0.12,JC_equalf,23
8,1.48792084,1.8415158647,-596164.520862124,2,0.24,0.12,JC_equalf,23
9,1.9157235424,1.8415158647,-598440.969743207,2,0.24,0.12,JC_equalf,23
10,1.4851837547,1.8415158647,-596137.585639973,2,0.24,0.12,JC_equalf,23
1,1.9831963446,1.8476950936,-598600.485260573,2,0.24,0.12,JC_equalf,24
2,1.0134317424,1.8476950936,-585779.155050662,2,0.24,0.12,JC_equalf,24
3,2.2401544741,1.8476950936,-598925.270032493,2,0.24,0.12,JC_equalf,24
4,1.4429057024,1.8476950936,-595744.941378549,2,0.24,0.12,JC_equalf,24
5,0.1761321968,1.8476950936,-434986.651468654,2,0.24,0.12,JC_equalf,24
6,1.9298765806,1.8476950936,-598489.427753425,2,0.24,0.12,JC_equalf,24
7,0.4930691927,1.8476950936,-535204.407274758,2,0.24,0.12,JC_equalf,24
8,1.5008851573,1.8476950936,-596335.951390251,2,0.24,0.12,JC_equalf,24
9,1.9025696642,1.8476950936,-598424.322197058,2,0.24,0.12,JC_equalf,24
10,1.4678920077,1.8476950936,-596012.970106745,2,0.24,0.12,JC_equalf,24
1,1.9498360334,1.8452735533,-598527.901591278,2,0.24,0.12,JC_equalf,25
2,1.0179995784,1.8452735533,-585912.309301926,2,0.24,0.12,JC_equalf,25
3,2.2661268409,1.8452735533,-598942.619773636,2,0.24,0.12,JC_equalf,25
4,1.4389237912,1.8452735533,-595678.876864078,2,0.24,0.12,JC_equalf,25
5,0.177367396,1.8452735533,-435490.456557033,2,0.24,0.12,JC_equalf,25
6,1.9052581763,1.8452735533,-598424.800201506,2,0.24,0.12,JC_equalf,25
7,0.4902939246,1.8452735533,-534556.894608979,2,0.24,0.12,JC_equalf,25
8,1.4988515437,1.8452735533,-596298.58681293,2,0.24,0.12,JC_equalf,25
9,1.8944286702,1.8452735533,-598397.333144218,2,0.24,0.12,JC_equalf,25
10,1.4766493196,1.8452735533,-596082.548030626,2,0.24,0.12,JC_equalf,25
1,1.9528077125,1.8387383799,-598519.390460373,2,0.24,0.12,JC_equalf,26
2,1.011596297,1.8387383799,-585497.506458128,2,0.24,0.12,JC_equalf,26
3,2.2543087064,1.8387383799,-598927.788607987,2,0.24,0.12,JC_equalf,26
4,1.4461599334,1.8387383799,-595702.79161794,2,0.24,0.12,JC_equalf,26
5,0.1736553402,1.8387383799,-433306.612867454,2,0.24,0.12,JC_equalf,26
6,1.9080005112,1.8387383799,-598414.733014329,2,0.24,0.12,JC_equalf,26
7,0.4915556498,1.8387383799,-534465.73071855,2,0.24,0.12,JC_equalf,26
8,1.4955147471,1.8387383799,-596216.377424418,2,0.24,0.12,JC_equalf,26
9,1.9004074673,1.8387383799,-598395.388792208,2,0.24,0.12,JC_equalf,26
10,1.4851380443,1.8387383799,-596114.920089244,2,0.24,0.12,JC_equalf,26
1,1.9505712916,1.8443810701,-598527.454917448,2,0.24,0.12,JC_equalf,27
2,1.0122540559,1.8443810701,-585654.75213038,2,0.24,0.12,JC_equalf,27
3,2.2413218895,1.8443810701,-598923.020131751,2,0.24,0.12,JC_equalf,27
4,1.4554394943,1.8443810701,-595853.924544422,2,0.24,0.12,JC_equalf,27
5,0.1745475203,1.8443810701,-434028.32701288,2,0.24,0.12,JC_equalf,27
6,1.8830644577,1.8443810701,-598364.970273727,2,0.24,0.12,JC_equalf,27
7,0.4950632931,1.8443810701,-535412.601249429,2,0.24,0.12,JC_equalf,27
8,1.5007574893,1.8443810701,-596309.646996869,2,0.24,0.12,JC_equalf,27
9,1.9094538894,1.8443810701,-598432.905048766,2,0.24,0.12,JC_equalf,27
10,1.4771900437,1.8443810701,-596080.794273274,2,0.24,0.12,JC_equalf,27
1,1.9477131612,1.8427646694,-598517.592104712,2,0.24,0.12,JC_equalf,28
2,1.0079933763,1.8427646694,-585438.757013503,2,0.24,0.12,JC_equalf,28
3,2.3193275967,1.8427646694,-598975.838043566,2,0.24,0.12,JC_equalf,28
4,1.4614225585,1.8427646694,-595904.299377325,2,0.24,0.12,JC_equalf,28
5,0.1752841855,1.8427646694,-434322.903457767,2,0.24,0.12,JC_equalf,28
6,1.9159835451,1.8427646694,-598444.750976981,2,0.24,0.12,JC_equalf,28
7,0.4897487263,1.8427646694,-534326.212605804,2,0.24,0.12,JC_equalf,28
8,1.5007102679,1.8427646694,-596296.883710852,2,0.24,0.12,JC_equalf,28
9,1.8926930403,1.8427646694,-598386.123054706,2,0.24,0.12,JC_equalf,28
10,1.4735429406,1.8427646694,-596030.643753621,2,0.24,0.12,JC_equalf,28
1,1.9598464048,1.8417681131,-598541.235520064,2,0.24,0.12,JC_equalf,29
2,1.0056535152,1.8417681131,-585316.329414219,2,0.24,0.12,JC_equalf,29
3,2.1908746929,1.8417681131,-598876.448724856,2,0.24,0.12,JC_equalf,29
4,1.4505168483,1.8417681131,-595777.784299012,2,0.24,0.12,JC_equalf,29
5,0.1760741931,1.8417681131,-434672.842185296,2,0.24,0.12,JC_equalf,29
6,1.927066098,1.8417681131,-598468.646342171,2,0.24,0.12,JC_equalf,29
7,0.4931229583,1.8417681131,-534915.729385864,2,0.24,0.12,JC_equalf,29
8,1.5022493661,1.8417681131,-596303.693663109,2,0.24,0.12,JC_equalf,29
9,1.9229071535,1.8417681131,-598458.851108001,2,0.24,0.12,JC_equalf,29
10,1.4618756689,1.8417681131,-595900.711433214,2,0.24,0.12,JC_equalf,29
1,1.9672431168,1.8442211867,-598561.866581674,2,0.24,0.12,JC_equalf,3
2,1.0103884938,1.8442211867,-585573.12801197,2,0.24,0.12,JC_equalf,3
3,2.1828199965,1.8442211867,-598871.507846444,2,0.24,0.12,JC_equalf,3
4,1.4554821427,1.8442211867,-595853.022186453,2,0.24,0.12,JC_equalf,3
5,0.1757847341,1.8442211867,-434645.020783699,2,0.24,0.12,JC_equalf,3
6,1.9061527638,1.8442211867,-598424.322197058,2,0.24,0.12,JC_equalf,3
7,0.4927785075,1.8442211867,-534974.572680349,2,0.24,0.12,JC_equalf,3
8,1.4965410728,1.8442211867,-596268.723492331,2,0.24,0.12,JC_equalf,3
9,1.9335123341,1.8442211867,-598489.427753425,2,0.24,0.12,JC_equalf,3
10,1.4721204991,1.8442211867,-596027.99525176,2,0.24,0.12,JC_equalf,3
1,1.969605726,1.8418080681,-598561.430922074,2,0.24,0.12,JC_equalf,30
2,1.0148525841,1.8418080681,-585703.948621826,2,0.24,0.12,JC_equalf,30
3,2.270765037,1.8418080681,-598942.889879552,2,0.24,0.12,JC_equalf,30
4,1.439683565,1.8418080681,-595656.743527436,2,0.24,0.12,JC_equalf,30
5,0.1749254573,1.8418080681,-434096.025050122,2,0.24,0.12,JC_equalf,30
6,1.9036766856,1.8418080681,-598411.845464591,2,0.24,0.12,JC_equalf,30
7,0.4925173244,1.8418080681,-534803.337448712,2,0.24,0.12,JC_equalf,30
8,1.4932006975,1.8418080681,-596218.099690181,2,0.24,0.12,JC_equalf,30
9,1.9109618635,1.8418080681,-598430.049095243,2,0.24,0.12,JC_equalf,30
10,1.4685531483,1.8418080681,-595971.280143051,2,0.24,0.12,JC_equalf,30
1,1.9779270611,1.8451934777,-598585.178311242,2,0.24,0.12,JC_equalf,4
2,1.0113289137,1.8451934777,-585634.747550996,2,0.24,0.12,JC_equalf,4
3,2.245343221,1.8451934777,-598926.950561789,2,0.24,0.12,JC_equalf,4
4,1.4545479633,1.8451934777,-595851.217175443,2,0.24,0.12,JC_equalf,4
5,0.173008522,1.8451934777,-433286.651860218,2,0.24,0.12,JC_equalf,4
6,1.9262741933,1.8451934777,-598475.142161875,2,0.24,0.12,JC_equalf,4
7,0.4934397091,1.8451934777,-535148.312682773,2,0.24,0.12,JC_equalf,4
8,1.4978296326,1.8451934777,-596288.362063291,2,0.24,0.12,JC_equalf,4
9,1.8945116205,1.8451934777,-598397.333144218,2,0.24,0.12,JC_equalf,4
10,1.4893909438,1.8451934777,-596207.760004066,2,0.24,0.12,JC_equalf,4
1,1.9646476043,1.8450469959,-598558.377282163,2,0.24,0.12,JC_equalf,5
2,1.0186100404,1.8450469959,-585932.164574767,2,0.24,0.12,JC_equalf,5
3,2.2815566546,1.8450469959,-598953.294505232,2,0.24,0.12,JC_equalf,5
4,1.4394252063,1.8450469959,-595682.560326416,2,0.24,0.12,JC_equalf,5
5,0.1753037615,1.8450469959,-434442.245677134,2,0.24,0.12,JC_equalf,5
6,1.9079948627,1.8450469959,-598431.001635288,2,0.24,0.12,JC_equalf,5
7,0.4948702895,1.8450469959,-535409.933665382,2,0.24,0.12,JC_equalf,5
8,1.4909363854,1.8450469959,-596221.54300289,2,0.24,0.12,JC_equalf,5
9,1.8847810374,1.8450469959,-598371.392013815,2,0.24,0.12,JC_equalf,5
10,1.4694833451,1.8450469959,-596007.660232059,2,0.24,0.12,JC_equalf,5
1,1.9712961484,1.8450734841,-598571.847049661,2,0.24,0.12,JC_equalf,6
2,1.0085629388,1.8450734841,-585516.040019763,2,0.24,0.12,JC_equalf,6
3,2.2582167391,1.8450734841,-598936.635562544,2,0.24,0.12,JC_equalf,6
4,1.4540582116,1.8450734841,-595844.89653942,2,0.24,0.12,JC_equalf,6
5,0.1746631059,1.8450734841,-434119.91490317,2,0.24,0.12,JC_equalf,6
6,1.9006895514,1.8450734841,-598412.808534245,2,0.24,0.12,JC_equalf,6
7,0.4951476777,1.8450734841,-535463.277599521,2,0.24,0.12,JC_equalf,6
8,1.5023793476,1.8450734841,-596330.020305345,2,0.24,0.12,JC_equalf,6
9,1.882910917,1.8450734841,-598366.454265461,2,0.24,0.12,JC_equalf,6
10,1.478989353,1.8450734841,-596104.436116634,2,0.24,0.12,JC_equalf,6
1,1.9709176403,1.8444144382,-598569.683860996,2,0.24,0.12,JC_equalf,7
2,1.0095474606,1.8444144382,-585542.280360507,2,0.24,0.12,JC_equalf,7
3,2.2158811491,1.8444144382,-598902.006337976,2,0.24,0.12,JC_equalf,7
4,1.4593569417,1.8444144382,-595896.224281098,2,0.24,0.12,JC_equalf,7
5,0.173670987,1.8444144382,-433585.930499033,2,0.24,0.12,JC_equalf,7
6,1.9065298061,1.8444144382,-598425.7557944,2,0.24,0.12,JC_equalf,7
7,0.4903811775,1.8444144382,-534530.086583665,2,0.24,0.12,JC_equalf,7
8,1.498643813,1.8444144382,-596290.067210878,2,0.24,0.12,JC_equalf,7
9,1.944320802,1.8444144382,-598513.988578962,2,0.24,0.12,JC_equalf,7
10,1.4923418706,1.8444144382,-596230.144171877,2,0.24,0.12,JC_equalf,7
1,1.9730152734,1.8398311211,-598564.042723483,2,0.24,0.12,JC_equalf,8
2,1.0097105317,1.8398311211,-585443.398432132,2,0.24,0.12,JC_equalf,8
3,2.255866782,1.8398311211,-598930.016161478,2,0.24,0.12,JC_equalf,8
4,1.4408246898,1.8398311211,-595652.125395212,2,0.24,0.12,JC_equalf,8
5,0.1752950412,1.8398311211,-434187.59270319,2,0.24,0.12,JC_equalf,8
6,1.9556038973,1.8398311211,-598527.901591278,2,0.24,0.12,JC_equalf,8
7,0.4911366521,1.8398311211,-534441.591226092,2,0.24,0.12,JC_equalf,8
8,1.4887515423,1.8398311211,-596159.315166077,2,0.24,0.12,JC_equalf,8
9,1.9055319636,1.8398311211,-598411.363722423,2,0.24,0.12,JC_equalf,8
10,1.4604654923,1.8398311211,-595869.249573559,2,0.24,0.12,JC_equalf,8
1,1.9624888432,1.839287956,-598541.235520065,2,0.24,0.12,JC_equalf,9
2,1.0100452856,1.839287956,-585444.94544584,2,0.24,0.12,JC_equalf,9
3,2.2414893244,1.839287956,-598918.204252269,2,0.24,0.12,JC_equalf,9
4,1.452804178,1.839287956,-595781.425698963,2,0.24,0.12,JC_equalf,9
5,0.1744783717,1.839287956,-433749.412640291,2,0.24,0.12,JC_equalf,9
6,1.8981461144,1.839287956,-598391.005947517,2,0.24,0.12,JC_equalf,9
7,0.4883088975,1.839287956,-533874.710135759,2,0.24,0.12,JC_equalf,9
8,1.5033654267,1.839287956,-596295.180199543,2,0.24,0.12,JC_equalf,9
9,1.9368799395,1.839287956,-598485.294254467,2,0.24,0.12,JC_equalf,9
10,1.4752915561,1.839287956,-596020.044355296,2,0.24,0.12,JC_equalf,9
1,1.972532386,1.8518848496,-598588.596088584,2,0.28,0.14,JC_equalf,1
2,1.0220444833,1.8518848496,-586224.155301198,2,0.28,0.14,JC_equalf,1
3,2.2448025592,1.8518848496,-598932.78578684,2,0.28,0.14,JC_equalf,1
4,1.4558231069,1.8518848496,-595921.320518644,2,0.28,0.14,JC_equalf,1
5,0.1764188727,1.8518848496,-435331.867206454,2,0.28,0.14,JC_equalf,1
6,1.8776380456,1.8518848496,-598370.898854776,2,0.28,0.14,JC_equalf,1
7,0.4976806067,1.8518848496,-536277.404869843,2,0.28,0.14,JC_equalf,1
8,1.5025179081,1.8518848496,-596382.377467594,2,0.28,0.14,JC_equalf,1
9,1.8737882774,1.8518848496,-598360.510918589,2,0.28,0.14,JC_equalf,1
10,1.4624348675,1.8518848496,-595990.821965282,2,0.28,0.14,JC_equalf,1
1,1.9542531975,1.854860553,-598558.377282165,2,0.28,0.14,JC_equalf,10
2,1.0246021932,1.854860553,-586391.884425322,2,0.28,0.14,JC_equalf,10
3,2.2965153793,1.854860553,-598971.080777373,2,0.28,0.14,JC_equalf,10
4,1.4428284716,1.854860553,-595805.964205958,2,0.28,0.14,JC_equalf,10
5,0.1747058061,1.854860553,-434609.246695946,2,0.28,0.14,JC_equalf,10
6,1.8984739724,1.854860553,-598432.42940376,2,0.28,0.14,JC_equalf,10
7,0.4998284791,1.854860553,-536823.323742002,2,0.28,0.14,JC_equalf,10
8,1.5095433317,1.854860553,-596467.649836739,2,0.28,0.14,JC_equalf,10
9,1.9021348922,1.854860553,-598441.442884852,2,0.28,0.14,JC_equalf,10
10,1.4571170257,1.854860553,-595959.710094043,2,0.28,0.14,JC_equalf,10
1,1.9783306223,1.8559915082,-598608.068161861,2,0.28,0.14,JC_equalf,11
2,1.0217441418,1.8559915082,-586302.829758599,2,0.28,0.14,JC_equalf,11
3,2.247867494,1.8559915082,-598938.82090271,2,0.28,0.14,JC_equalf,11
4,1.4413727663,1.8559915082,-595799.609223169,2,0.28,0.14,JC_equalf,11
5,0.1760756815,1.8559915082,-435355.660846821,2,0.28,0.14,JC_equalf,11
6,1.9174521361,1.8559915082,-598480.6881035,2,0.28,0.14,JC_equalf,11
7,0.4967647606,1.8559915082,-536311.907326456,2,0.28,0.14,JC_equalf,11
8,1.4912789517,1.8559915082,-596308.796827844,2,0.28,0.14,JC_equalf,11
9,1.9138786013,1.8559915082,-598472.361606566,2,0.28,0.14,JC_equalf,11
10,1.479222435,1.8559915082,-596193.087107143,2,0.28,0.14,JC_equalf,11
1,1.9480866503,1.8556885593,-598547.414034716,2,0.28,0.14,JC_equalf,12
2,1.0303272131,1.8556885593,-586635.252027997,2,0.28,0.14,JC_equalf,12
3,2.2605113612,1.8556885593,-598947.723423325,2,0.28,0.14,JC_equalf,12
4,1.4516637806,1.8556885593,-595908.782084699,2,0.28,0.14,JC_equalf,12
5,0.1751771651,1.8556885593,-434887.379510571,2,0.28,0.14,JC_equalf,12
6,1.9090700796,1.8556885593,-598460.254206402,2,0.28,0.14,JC_equalf,12
7,0.4972023868,1.8556885593,-536378.238799956,2,0.28,0.14,JC_equalf,12
8,1.499988139,1.8556885593,-596387.423280602,2,0.28,0.14,JC_equalf,12
9,1.887362093,1.8556885593,-598406.538701941,2,0.28,0.14,JC_equalf,12
10,1.4710505133,1.8556885593,-596109.679913209,2,0.28,0.14,JC_equalf,12
1,1.9451289467,1.8601215585,-598550.9320208,2,0.28,0.14,JC_equalf,13
2,1.0257699342,1.8601215585,-586552.817560887,2,0.28,0.14,JC_equalf,13
3,2.2135968486,1.8601215585,-598915.921586225,2,0.28,0.14,JC_equalf,13
4,1.4623646496,1.8601215585,-596057.079302212,2,0.28,0.14,JC_equalf,13
5,0.1772720058,1.8601215585,-436155.636080481,2,0.28,0.14,JC_equalf,13
6,1.9000413396,1.8601215585,-598449.464977115,2,0.28,0.14,JC_equalf,13
7,0.4972862575,1.8601215585,-536614.171552357,2,0.28,0.14,JC_equalf,13
8,1.4978803841,1.8601215585,-596400.860615473,2,0.28,0.14,JC_equalf,13
9,1.9135924687,1.8601215585,-598481.610459195,2,0.28,0.14,JC_equalf,13
10,1.4754977049,1.8601215585,-596188.765974277,2,0.28,0.14,JC_equalf,13
1,1.9668813122,1.8500288841,-598573.575006424,2,0.28,0.14,JC_equalf,14
2,1.0285354849,1.8500288841,-586441.596854352,2,0.28,0.14,JC_equalf,14
3,2.1791648037,1.8500288841,-598874.600703046,2,0.28,0.14,JC_equalf,14
4,1.4518300303,1.8500288841,-595862.94271266,2,0.28,0.14,JC_equalf,14
