site,rate,t,lnL,num_taxa,time,br_len,site_dupl,rep
45,419.7717025785,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
46,0.3381549651,1.6162522443,-48.4651953223,2,0.48,0.24,10,23
47,0.3381549639,1.6162522443,-48.4651953223,2,0.48,0.24,10,23
48,4047.009957699,1.6162522443,-59.914645471,2,0.48,0.24,10,23
49,0.6178050696,1.6162522443,-54.3540732806,2,0.48,0.24,10,23
50,0.8259855489,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
51,0,1.6162522443,-29.9573227355,2,0.48,0.24,10,23
52,0.8259855707,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
53,0.6178050743,1.6162522443,-54.3540732806,2,0.48,0.24,10,23
54,1.8217694542,1.6162522443,-59.708103282,2,0.48,0.24,10,23
55,1.1420412182,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
56,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
57,0.4623129947,1.6162522443,-51.610989437,2,0.48,0.24,10,23
58,1.8217694871,1.6162522443,-59.708103282,2,0.48,0.24,10,23
59,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
60,0.8259855464,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
61,0.0688236358,1.6162522443,-36.1525914532,2,0.48,0.24,10,23
62,1.8217694737,1.6162522443,-59.708103282,2,0.48,0.24,10,23
63,0.4623129947,1.6162522443,-51.610989437,2,0.48,0.24,10,23
64,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
65,73.6909932403,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
66,1.1420412568,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
67,21.762606396,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
68,0.8259855933,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
69,0.6178050682,1.6162522443,-54.3540732806,2,0.48,0.24,10,23
70,1.8217696469,1.6162522443,-59.708103282,2,0.48,0.24,10,23
71,73.3799424253,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
72,1.8217695036,1.6162522443,-59.708103282,2,0.48,0.24,10,23
73,0,1.6162522443,-29.9573227355,2,0.48,0.24,10,23
74,1.8217694569,1.6162522443,-59.708103282,2,0.48,0.24,10,23
75,1.8217694708,1.6162522443,-59.708103282,2,0.48,0.24,10,23
76,278.1404258622,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
77,0.1462573551,1.6162522443,-40.8502249293,2,0.48,0.24,10,23
78,31.7273841726,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
79,1.8217693204,1.6162522443,-59.708103282,2,0.48,0.24,10,23
80,0.8259855932,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
81,1.8217694704,1.6162522443,-59.708103282,2,0.48,0.24,10,23
82,1.8217695276,1.6162522443,-59.708103282,2,0.48,0.24,10,23
83,1.8217695299,1.6162522443,-59.708103282,2,0.48,0.24,10,23
84,1.1420412568,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
85,0.6178050743,1.6162522443,-54.3540732806,2,0.48,0.24,10,23
86,29.7021117447,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
87,3774.9892941039,1.6162522443,-59.9146454709,2,0.48,0.24,10,23
88,0.8259856567,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
89,1.8217694593,1.6162522443,-59.708103282,2,0.48,0.24,10,23
90,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
91,0.1462573578,1.6162522443,-40.8502249293,2,0.48,0.24,10,23
92,1.821769465,1.6162522443,-59.708103282,2,0.48,0.24,10,23
93,1.8217695514,1.6162522443,-59.708103282,2,0.48,0.24,10,23
94,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
95,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
96,71.0135815751,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
97,132.1778547764,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
98,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
99,42.7246709369,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
100,0.0688170043,1.6162522443,-36.1525914486,2,0.48,0.24,10,23
101,0.3381549651,1.6162522443,-48.4651953223,2,0.48,0.24,10,23
102,1.8217694703,1.6162522443,-59.708103282,2,0.48,0.24,10,23
103,43.4143017686,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
104,0.4623130045,1.6162522443,-51.610989437,2,0.48,0.24,10,23
105,1.8217694601,1.6162522443,-59.708103282,2,0.48,0.24,10,23
106,1.14204118,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
107,0.4623129905,1.6162522443,-51.610989437,2,0.48,0.24,10,23
108,1.8217694654,1.6162522443,-59.708103282,2,0.48,0.24,10,23
109,1.8217695439,1.6162522443,-59.708103282,2,0.48,0.24,10,23
110,1.1420412569,1.6162522443,-58.5168588043,2,0.48,0.24,10,23
111,0,1.6162522443,-29.9573227355,2,0.48,0.24,10,23
112,1.821769577,1.6162522443,-59.708103282,2,0.48,0.24,10,23
113,36.5319097022,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
114,0.8259855902,1.6162522443,-56.6770386103,2,0.48,0.24,10,23
115,112.7995098905,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
116,53.5590443373,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
117,1131.3311368109,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
118,1.8217694631,1.6162522443,-59.708103282,2,0.48,0.24,10,23
119,0.6178050689,1.6162522443,-54.3540732806,2,0.48,0.24,10,23
120,107.4933490034,1.6162522443,-59.9146454711,2,0.48,0.24,10,23
121,0.6178050743,1.6162522443,-54.3540732806,2,0.48,0.24,10,23
122,0.0688236351,1.6162522443,-36.1525914532,2,0.48,0.24,10,23
123,1.8217695267,1.6162522443,-59.708103282,2,0.48,0.24,10,23
124,1.8217694585,1.6162522443,-59.708103282,2,0.48,0.24,10,23
1,117.4510971863,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
2,149.8056721919,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
3,0.8723731525,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
4,1.9240805259,1.5303096632,-59.708103282,2,0.48,0.24,10,24
5,0,1.5303096632,-29.9573227355,2,0.48,0.24,10,24
6,1.9240804699,1.5303096632,-59.708103282,2,0.48,0.24,10,24
7,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
8,1.2061785502,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
9,1.9240804387,1.5303096632,-59.708103282,2,0.48,0.24,10,24
10,238.7489925577,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
11,1.2061785778,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
12,29.2980780175,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
13,1.9240805046,1.5303096632,-59.708103282,2,0.48,0.24,10,24
14,0.8723731538,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
15,0.4882766022,1.5303096632,-51.610989437,2,0.48,0.24,10,24
16,1.9240804819,1.5303096632,-59.708103282,2,0.48,0.24,10,24
17,29.3172420869,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
18,0.8723731195,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
19,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
20,0.4882766021,1.5303096632,-51.610989437,2,0.48,0.24,10,24
21,0.8723731535,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
22,1.2061785927,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
23,1.2061785501,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
24,0.1544712054,1.5303096632,-40.8502249293,2,0.48,0.24,10,24
25,0.8723731533,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
26,0.3571458323,1.5303096632,-48.4651953223,2,0.48,0.24,10,24
27,0.6525011459,1.5303096632,-54.3540732806,2,0.48,0.24,10,24
28,0,1.5303096632,-29.9573227355,2,0.48,0.24,10,24
29,0.2479822424,1.5303096632,-44.8992826936,2,0.48,0.24,10,24
30,29.8283924662,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
31,648.4295327729,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
32,1.9240802675,1.5303096632,-59.708103282,2,0.48,0.24,10,24
33,0.1544712114,1.5303096632,-40.8502249293,2,0.48,0.24,10,24
34,1.9240805297,1.5303096632,-59.708103282,2,0.48,0.24,10,24
35,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
36,1.9240805,1.5303096632,-59.708103282,2,0.48,0.24,10,24
37,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
38,1.9240803268,1.5303096632,-59.708103282,2,0.48,0.24,10,24
39,1.9240804897,1.5303096632,-59.708103282,2,0.48,0.24,10,24
40,31.1027887814,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
41,566.630301312,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
42,1.9240809686,1.5303096632,-59.708103282,2,0.48,0.24,10,24
43,116.7247370353,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
44,52.4410910811,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
45,24.9186756251,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
46,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
47,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
48,34.2139708495,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
49,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
50,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
51,0,1.5303096632,-29.9573227355,2,0.48,0.24,10,24
52,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
53,0.6525011617,1.5303096632,-54.3540732806,2,0.48,0.24,10,24
54,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
55,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
56,1.9240803964,1.5303096632,-59.708103282,2,0.48,0.24,10,24
57,0.4882766088,1.5303096632,-51.610989437,2,0.48,0.24,10,24
58,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
59,192.518730578,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
60,0.6525011583,1.5303096632,-54.3540732806,2,0.48,0.24,10,24
61,0.0726817864,1.5303096632,-36.1525914486,2,0.48,0.24,10,24
62,124.4349850512,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
63,0.4882766037,1.5303096632,-51.610989437,2,0.48,0.24,10,24
64,0.8723731757,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
65,1.9240805011,1.5303096632,-59.708103282,2,0.48,0.24,10,24
66,0.357145829,1.5303096632,-48.4651953223,2,0.48,0.24,10,24
67,1.2061785499,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
68,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
69,0.8723731547,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
70,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
71,126.1486234348,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
72,109.0118847303,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
73,0,1.5303096632,-29.9573227355,2,0.48,0.24,10,24
74,0.8723732194,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
75,20.5134912596,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
76,59.3034840525,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
77,0.0726888134,1.5303096632,-36.1525914533,2,0.48,0.24,10,24
78,22.5515770018,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
79,45.5498743588,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
80,0.4882766088,1.5303096632,-51.610989437,2,0.48,0.24,10,24
81,99.7337095551,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
82,23.6861497005,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
83,25.8852602651,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
84,0.652501164,1.5303096632,-54.3540732806,2,0.48,0.24,10,24
85,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
86,1.2061785722,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
87,74.1993277145,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
88,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
89,0.4882766016,1.5303096632,-51.610989437,2,0.48,0.24,10,24
90,607.9391151114,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
91,0.0726888131,1.5303096632,-36.1525914533,2,0.48,0.24,10,24
92,1.924080501,1.5303096632,-59.708103282,2,0.48,0.24,10,24
93,1.9240802955,1.5303096632,-59.708103282,2,0.48,0.24,10,24
94,1.2061785591,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
95,1.9240805179,1.5303096632,-59.708103282,2,0.48,0.24,10,24
96,25.2965919539,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
97,0.8723731535,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
98,0.8723731489,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
99,1.9240807572,1.5303096632,-59.708103282,2,0.48,0.24,10,24
100,0.3571458162,1.5303096632,-48.4651953223,2,0.48,0.24,10,24
101,0.4882766018,1.5303096632,-51.610989437,2,0.48,0.24,10,24
102,424.6058897722,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
103,1.2061784819,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
104,0.0726888135,1.5303096632,-36.1525914533,2,0.48,0.24,10,24
105,61.8749078201,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
106,1.2061785387,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
107,0.8723731557,1.5303096632,-56.6770386103,2,0.48,0.24,10,24
108,1.9240804429,1.5303096632,-59.708103282,2,0.48,0.24,10,24
109,30.6130485817,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
110,1.9240804797,1.5303096632,-59.708103282,2,0.48,0.24,10,24
111,0,1.5303096632,-29.9573227355,2,0.48,0.24,10,24
112,24.1330786465,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
113,1.2061785757,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
114,0.4882766088,1.5303096632,-51.610989437,2,0.48,0.24,10,24
115,23.6717309941,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
116,49.8426736876,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
117,125.4703408622,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
118,1.2061785505,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
119,1.9240805048,1.5303096632,-59.708103282,2,0.48,0.24,10,24
120,0.6525011617,1.5303096632,-54.3540732806,2,0.48,0.24,10,24
121,0.2479822506,1.5303096632,-44.8992826936,2,0.48,0.24,10,24
122,0.3571458335,1.5303096632,-48.4651953223,2,0.48,0.24,10,24
123,1.2061785498,1.5303096632,-58.5168588043,2,0.48,0.24,10,24
124,40.2860889749,1.5303096632,-59.9146454711,2,0.48,0.24,10,24
1,1.7121666745,1.7197153051,-59.708103282,2,0.48,0.24,10,25
2,0.5806361175,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
3,111.0661124552,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
4,1.7121666913,1.7197153051,-59.708103282,2,0.48,0.24,10,25
5,0.0646829813,1.7197153051,-36.1525914532,2,0.48,0.24,10,25
6,25.7741714633,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
7,0.7762919035,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
8,4381.2803339195,1.7197153051,-59.9146454709,2,0.48,0.24,10,25
9,33.5354411482,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
10,39.1197479312,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
11,1.0733327127,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
12,1.7121666688,1.7197153051,-59.708103282,2,0.48,0.24,10,25
13,1.7121665134,1.7197153051,-59.708103282,2,0.48,0.24,10,25
14,1.7121664693,1.7197153051,-59.708103282,2,0.48,0.24,10,25
15,0.4344989054,1.7197153051,-51.610989437,2,0.48,0.24,10,25
16,21.8706185276,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
17,1.0733328244,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
18,33.5030975434,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
19,0.7762918501,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
20,0.3178105822,1.7197153051,-48.4651953223,2,0.48,0.24,10,25
21,1.7121665585,1.7197153051,-59.708103282,2,0.48,0.24,10,25
22,1.7121665275,1.7197153051,-59.708103282,2,0.48,0.24,10,25
23,0.7762918817,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
24,0.0646829814,1.7197153051,-36.1525914532,2,0.48,0.24,10,25
25,1.0733327507,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
26,0.7762919015,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
27,0.4344988935,1.7197153051,-51.610989437,2,0.48,0.24,10,25
28,0,1.7197153051,-29.9573227355,2,0.48,0.24,10,25
29,0.4344988849,1.7197153051,-51.610989437,2,0.48,0.24,10,25
30,1.0733326836,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
31,104.8392128522,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
32,0.7762919046,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
33,0.2206757625,1.7197153051,-44.8992826946,2,0.48,0.24,10,25
34,1.7121665373,1.7197153051,-59.708103282,2,0.48,0.24,10,25
35,1.7121665298,1.7197153051,-59.708103282,2,0.48,0.24,10,25
36,825.1136643082,1.7197153051,-59.914645471,2,0.48,0.24,10,25
37,27.6989736851,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
38,34.6646721373,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
39,1.7121665264,1.7197153051,-59.708103282,2,0.48,0.24,10,25
40,1.7121666446,1.7197153051,-59.708103282,2,0.48,0.24,10,25
41,1.0733326474,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
42,44.439754209,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
43,27.6954024464,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
44,26.3951129751,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
45,33.55072629,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
46,0.4344989054,1.7197153051,-51.610989437,2,0.48,0.24,10,25
47,0.7762919096,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
48,75.6146921196,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
49,1.7121664436,1.7197153051,-59.708103282,2,0.48,0.24,10,25
50,1.7121666706,1.7197153051,-59.708103282,2,0.48,0.24,10,25
51,0,1.7197153051,-29.9573227355,2,0.48,0.24,10,25
52,0.5806361319,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
53,0.5806361319,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
54,25.7789936497,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
55,1.0733328163,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
56,0.5806361158,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
57,0.2206700254,1.7197153051,-44.8992826936,2,0.48,0.24,10,25
58,37.6146988845,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
59,47.0513270234,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
60,1.0733327326,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
61,0.1374634733,1.7197153051,-40.8502249308,2,0.48,0.24,10,25
62,19.9957264213,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
63,1.0733327128,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
64,1.7121665573,1.7197153051,-59.708103282,2,0.48,0.24,10,25
65,18.971968826,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
66,0.776291901,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
67,1.0733327034,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
68,1.7121664365,1.7197153051,-59.708103282,2,0.48,0.24,10,25
69,1.7121665184,1.7197153051,-59.708103282,2,0.48,0.24,10,25
70,21.3643037847,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
71,1.7121665156,1.7197153051,-59.708103282,2,0.48,0.24,10,25
72,1.7121664735,1.7197153051,-59.708103282,2,0.48,0.24,10,25
73,0,1.7197153051,-29.9573227355,2,0.48,0.24,10,25
74,1.0733327507,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
75,1.7121663685,1.7197153051,-59.708103282,2,0.48,0.24,10,25
76,803.8412216223,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
77,0.2206700261,1.7197153051,-44.8992826936,2,0.48,0.24,10,25
78,58.8975086822,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
79,119.8476021722,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
80,1.0733327507,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
81,1040.8204986466,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
82,1.0733327367,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
83,19.7788496762,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
84,952.9313606387,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
85,0.7762918878,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
86,1.7121665125,1.7197153051,-59.708103282,2,0.48,0.24,10,25
87,24.428838794,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
88,0.5806361001,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
89,0.5806361319,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
90,1.7121665539,1.7197153051,-59.708103282,2,0.48,0.24,10,25
91,0.1374580882,1.7197153051,-40.8502249293,2,0.48,0.24,10,25
92,1.7121665245,1.7197153051,-59.708103282,2,0.48,0.24,10,25
93,37.547719381,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
94,0.5806361319,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
95,0.5806361246,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
96,37.0646380419,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
97,0.7762918884,1.7197153051,-56.6770386103,2,0.48,0.24,10,25
98,1.7121666712,1.7197153051,-59.708103282,2,0.48,0.24,10,25
99,1.7121665297,1.7197153051,-59.708103282,2,0.48,0.24,10,25
100,0,1.7197153051,-29.9573227355,2,0.48,0.24,10,25
101,0.3178105822,1.7197153051,-48.4651953223,2,0.48,0.24,10,25
102,25.6870152184,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
103,1.7121665133,1.7197153051,-59.708103282,2,0.48,0.24,10,25
104,0.2206700262,1.7197153051,-44.8992826936,2,0.48,0.24,10,25
105,294.1219636232,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
106,21.8216477948,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
107,0.5806361345,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
108,1.712166528,1.7197153051,-59.708103282,2,0.48,0.24,10,25
109,1.7121665229,1.7197153051,-59.708103282,2,0.48,0.24,10,25
110,1.7121664783,1.7197153051,-59.708103282,2,0.48,0.24,10,25
111,0,1.7197153051,-29.9573227355,2,0.48,0.24,10,25
112,1.7121665258,1.7197153051,-59.708103282,2,0.48,0.24,10,25
113,1.7121670579,1.7197153051,-59.708103282,2,0.48,0.24,10,25
114,1.7121665135,1.7197153051,-59.708103282,2,0.48,0.24,10,25
115,1.7121665488,1.7197153051,-59.708103282,2,0.48,0.24,10,25
116,1.7121665048,1.7197153051,-59.708103282,2,0.48,0.24,10,25
117,1.7121666876,1.7197153051,-59.708103282,2,0.48,0.24,10,25
118,541.2297901736,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
119,1.7121665946,1.7197153051,-59.708103282,2,0.48,0.24,10,25
120,1.7121667867,1.7197153051,-59.708103282,2,0.48,0.24,10,25
121,1.0733327508,1.7197153051,-58.5168588043,2,0.48,0.24,10,25
122,0.5806361391,1.7197153051,-54.3540732806,2,0.48,0.24,10,25
123,20.5359868351,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
124,145.2101611024,1.7197153051,-59.9146454711,2,0.48,0.24,10,25
1,30.5401549639,1.599302693,-59.9146454711,2,0.48,0.24,10,26
2,29.8107017794,1.599302693,-59.9146454711,2,0.48,0.24,10,26
3,47.2550135086,1.599302693,-59.9146454711,2,0.48,0.24,10,26
4,1.8410768048,1.599302693,-59.708103282,2,0.48,0.24,10,26
5,0.1478073981,1.599302693,-40.8502249293,2,0.48,0.24,10,26
6,0.8347394605,1.599302693,-56.6770386103,2,0.48,0.24,10,26
7,0.6243526211,1.599302693,-54.3540732806,2,0.48,0.24,10,26
8,0.8347394607,1.599302693,-56.6770386103,2,0.48,0.24,10,26
9,1.8410766326,1.599302693,-59.708103282,2,0.48,0.24,10,26
10,1.8410767367,1.599302693,-59.708103282,2,0.48,0.24,10,26
11,0.4672126284,1.599302693,-51.610989437,2,0.48,0.24,10,26
12,31.3366278065,1.599302693,-59.9146454711,2,0.48,0.24,10,26
13,1.1541446753,1.599302693,-58.5168588043,2,0.48,0.24,10,26
14,0.6243526265,1.599302693,-54.3540732806,2,0.48,0.24,10,26
15,0.6243526213,1.599302693,-54.3540732806,2,0.48,0.24,10,26
16,1.1541447093,1.599302693,-58.5168588043,2,0.48,0.24,10,26
17,1.1541446272,1.599302693,-58.5168588043,2,0.48,0.24,10,26
18,1.1541446746,1.599302693,-58.5168588043,2,0.48,0.24,10,26
19,114.162464143,1.599302693,-59.9146454711,2,0.48,0.24,10,26
20,0.4672125956,1.599302693,-51.610989437,2,0.48,0.24,10,26
21,1.8410768461,1.599302693,-59.708103282,2,0.48,0.24,10,26
22,1.8410768281,1.599302693,-59.708103282,2,0.48,0.24,10,26
23,1.1541446781,1.599302693,-58.5168588043,2,0.48,0.24,10,26
24,0.2372844197,1.599302693,-44.8992826936,2,0.48,0.24,10,26
25,1.8410766431,1.599302693,-59.708103282,2,0.48,0.24,10,26
26,1.1541446418,1.599302693,-58.5168588043,2,0.48,0.24,10,26
27,1.1541447001,1.599302693,-58.5168588043,2,0.48,0.24,10,26
28,0,1.599302693,-29.9573227355,2,0.48,0.24,10,26
29,0.2372844229,1.599302693,-44.8992826936,2,0.48,0.24,10,26
30,1.8410767278,1.599302693,-59.708103282,2,0.48,0.24,10,26
