site,rate,t,lnL,num_taxa,time,model
8,0.9379288827,1.7861060292,-580586.002002825,2,0.36,JC_equalf
9,2.2598179507,1.7861060292,-598877.063449033,2,0.36,JC_equalf
10,2.0012382486,1.7861060292,-598499.939245072,2,0.36,JC_equalf
1,2.8393526589,1.7878848925,-599110.748349847,2,0.36,JC_equalf
2,0.7966960143,1.7878848925,-571143.689680146,2,0.36,JC_equalf
3,2.2011782002,1.7878848925,-598819.860226083,2,0.36,JC_equalf
4,2.0529972304,1.7878848925,-598606.807619141,2,0.36,JC_equalf
5,0.1176933652,1.7878848925,-399832.894210561,2,0.36,JC_equalf
6,2.2803606498,1.7878848925,-598897.284680341,2,0.36,JC_equalf
7,0.6330925509,1.7878848925,-554232.723777397,2,0.36,JC_equalf
8,0.94112956,1.7878848925,-580811.388078371,2,0.36,JC_equalf
9,2.2093746425,1.7878848925,-598828.859323023,2,0.36,JC_equalf
10,2.0310070318,1.7878848925,-598565.346682998,2,0.36,JC_equalf
1,2.9493570778,1.7914709926,-599122.70998726,2,0.36,JC_equalf
2,0.7978669953,1.7914709926,-571368.594525986,2,0.36,JC_equalf
3,2.1429132157,1.7914709926,-598754.057718979,2,0.36,JC_equalf
4,2.0868389688,1.7914709926,-598671.798549692,2,0.36,JC_equalf
5,0.1170010881,1.7914709926,-399551.845423227,2,0.36,JC_equalf
6,2.2144937091,1.7914709926,-598839.050300163,2,0.36,JC_equalf
7,0.641420332,1.7914709926,-555455.025499179,2,0.36,JC_equalf
8,0.935936448,1.7914709926,-580630.812816777,2,0.36,JC_equalf
9,2.2379540397,1.7914709926,-598862.762766397,2,0.36,JC_equalf
10,2.0500422215,1.7914709926,-598608.907795481,2,0.36,JC_equalf
1,2.9141306284,1.7897362562,-599119.296617346,2,0.36,JC_equalf
2,0.7962874461,1.7897362562,-571177.565560151,2,0.36,JC_equalf
3,2.1840480746,1.7897362562,-598802.894099269,2,0.36,JC_equalf
4,2.0854114633,1.7897362562,-598666.22573796,2,0.36,JC_equalf
5,0.1149066985,1.7897362562,-398187.390805716,2,0.36,JC_equalf
6,2.2622707401,1.7897362562,-598883.479267375,2,0.36,JC_equalf
7,0.6366860401,1.7897362562,-554777.440423791,2,0.36,JC_equalf
8,0.9406941985,1.7897362562,-580840.564953486,2,0.36,JC_equalf
9,2.237859386,1.7897362562,-598860.556945846,2,0.36,JC_equalf
10,2.0684710042,1.7897362562,-598637.926819332,2,0.36,JC_equalf
1,2.8771441838,1.7874197452,-599115.108223588,2,0.36,JC_equalf
2,0.7990855488,1.7874197452,-571320.880340919,2,0.36,JC_equalf
3,2.1355879952,1.7874197452,-598737.501389925,2,0.36,JC_equalf
4,2.1086607736,1.7874197452,-598698.451456797,2,0.36,JC_equalf
5,0.1169323457,1.7874197452,-399346.465122594,2,0.36,JC_equalf
6,2.1924836497,1.7874197452,-598809.387176817,2,0.36,JC_equalf
7,0.6363528494,1.7874197452,-554629.754183057,2,0.36,JC_equalf
8,0.9375224398,1.7874197452,-580601.517787533,2,0.36,JC_equalf
9,2.2615013731,1.7874197452,-598880.127438683,2,0.36,JC_equalf
10,2.0275471541,1.7874197452,-598557.503521122,2,0.36,JC_equalf
1,2.944887621,1.7851517095,-599121.431148399,2,0.36,JC_equalf
2,0.7889465693,1.7851517095,-570404.849602803,2,0.36,JC_equalf
3,2.162970152,1.7851517095,-598770.304782874,2,0.36,JC_equalf
4,2.0917532753,1.7851517095,-598667.820937348,2,0.36,JC_equalf
5,0.1163110899,1.7851517095,-398872.649243853,2,0.36,JC_equalf
6,2.2633673861,1.7851517095,-598879.209927956,2,0.36,JC_equalf
7,0.6376213158,1.7851517095,-554688.380596778,2,0.36,JC_equalf
8,0.9372350091,1.7851517095,-580520.440177276,2,0.36,JC_equalf
9,2.2690962578,1.7851517095,-598884.390024178,2,0.36,JC_equalf
10,2.013354695,1.7851517095,-598523.428448522,2,0.36,JC_equalf
1,2.8148586817,1.7853401577,-599106.988980216,2,0.36,JC_equalf
2,0.7947774356,1.7853401577,-570894.161114078,2,0.36,JC_equalf
3,2.1983122789,1.7853401577,-598813.120605958,2,0.36,JC_equalf
4,2.1037556,1.7853401577,-598687.169148584,2,0.36,JC_equalf
5,0.1170031095,1.7853401577,-399306.265201132,2,0.36,JC_equalf
6,2.1900139412,1.7853401577,-598803.580227839,2,0.36,JC_equalf
7,0.6321693864,1.7853401577,-553997.207933853,2,0.36,JC_equalf
8,0.9338156832,1.7853401577,-580337.124269956,2,0.36,JC_equalf
9,2.2495506741,1.7853401577,-598866.525992496,2,0.36,JC_equalf
10,2.0905464599,1.7853401577,-598666.225737959,2,0.36,JC_equalf
1,2.924882338,1.7811756925,-599118.984769765,2,0.36,JC_equalf
2,0.794660721,1.7811756925,-570732.052513057,2,0.36,JC_equalf
3,2.1757181019,1.7811756925,-598780.25717387,2,0.36,JC_equalf
4,2.0949406798,1.7811756925,-598665.427248628,2,0.36,JC_equalf
5,0.115139645,1.7811756925,-397990.025436835,2,0.36,JC_equalf
6,2.2073559775,1.7811756925,-598817.508475402,2,0.36,JC_equalf
7,0.6326435692,1.7811756925,-553867.488565889,2,0.36,JC_equalf
8,0.9354045805,1.7811756925,-580304.19851054,2,0.36,JC_equalf
9,2.2342059115,1.7811756925,-598846.190628182,2,0.36,JC_equalf
10,2.0600344282,1.7811756925,-598605.545766107,2,0.36,JC_equalf
1,2.8028770848,1.7889926097,-599106.114998776,2,0.36,JC_equalf
2,0.8021758283,1.7889926097,-571626.546690479,2,0.36,JC_equalf
3,2.1724854945,1.7889926097,-598787.992121561,2,0.36,JC_equalf
4,2.0549706356,1.7889926097,-598612.678933489,2,0.36,JC_equalf
5,0.1159599584,1.7889926097,-398810.012485615,2,0.36,JC_equalf
6,2.2222448173,1.7889926097,-598843.927005748,2,0.36,JC_equalf
7,0.6318619984,1.7889926097,-554124.440609401,2,0.36,JC_equalf
8,0.9474262254,1.7889926097,-581180.876649393,2,0.36,JC_equalf
9,2.2213051002,1.7889926097,-598842.95450909,2,0.36,JC_equalf
10,2.0852958445,1.7889926097,-598664.628166405,2,0.36,JC_equalf
1,2.8757272451,1.817705654,-599119.915131011,2,0.4,JC_equalf
2,0.8154504815,1.817705654,-573663.375064852,2,0.4,JC_equalf
3,2.1294870982,1.817705654,-598777.071353686,2,0.4,JC_equalf
4,2.043492135,1.817705654,-598649.738387109,2,0.4,JC_equalf
5,0.1179395826,1.817705654,-401185.304150819,2,0.4,JC_equalf
6,2.176447133,1.817705654,-598832.492797531,2,0.4,JC_equalf
7,0.6594514128,1.817705654,-558803.148826144,2,0.4,JC_equalf
8,0.9516191575,1.817705654,-582188.102667042,2,0.4,JC_equalf
9,2.2439748199,1.817705654,-598898.173152396,2,0.4,JC_equalf
10,2.0461120516,1.817705654,-598654.186212593,2,0.4,JC_equalf
1,2.7157429147,1.8188537551,-599099.739539733,2,0.4,JC_equalf
2,0.8133836405,1.8188537551,-573545.656644524,2,0.4,JC_equalf
3,2.2020327886,1.8188537551,-598860.556945847,2,0.4,JC_equalf
4,2.0923996564,1.8188537551,-598728.545520076,2,0.4,JC_equalf
5,0.1159466457,1.8188537551,-399993.372879899,2,0.4,JC_equalf
6,2.2745867733,1.8188537551,-598924.427550662,2,0.4,JC_equalf
7,0.6533082492,1.8188537551,-558121.470351133,2,0.4,JC_equalf
8,0.9583783297,1.8188537551,-582560.659347823,2,0.4,JC_equalf
9,2.2374534621,1.8188537551,-598893.716220877,2,0.4,JC_equalf
10,2.0484120402,1.8188537551,-598660.222622951,2,0.4,JC_equalf
1,2.8444047297,1.8163259814,-599116.536662247,2,0.4,JC_equalf
2,0.8122303921,1.8163259814,-573371.626099649,2,0.4,JC_equalf
3,2.1535211012,1.8163259814,-598804.608253755,2,0.4,JC_equalf
4,2.0857538071,1.8163259814,-598714.567847254,2,0.4,JC_equalf
5,0.1158218008,1.8163259814,-399815.057836078,2,0.4,JC_equalf
6,2.24260626,1.8163259814,-598895.50336363,2,0.4,JC_equalf
7,0.6560461317,1.8163259814,-558340.044963513,2,0.4,JC_equalf
8,0.9511342334,1.8163259814,-582126.280895616,2,0.4,JC_equalf
9,2.2284884705,1.8163259814,-598882.87129148,2,0.4,JC_equalf
10,2.0783773078,1.8163259814,-598703.468170741,2,0.4,JC_equalf
1,2.8863377399,1.8206657344,-599121.331427297,2,0.4,JC_equalf
2,0.8175975961,1.8206657344,-573925.142339637,2,0.4,JC_equalf
3,2.147811028,1.8206657344,-598803.923058758,2,0.4,JC_equalf
4,2.126579653,1.8206657344,-598777.780392368,2,0.4,JC_equalf
5,0.1146759548,1.8206657344,-399270.527312356,2,0.4,JC_equalf
6,2.2030250011,1.8206657344,-598863.705726874,2,0.4,JC_equalf
7,0.6583791317,1.8206657344,-558803.148826143,2,0.4,JC_equalf
8,0.9548530496,1.8206657344,-582431.264654435,2,0.4,JC_equalf
9,2.1998424884,1.8206657344,-598860.556945845,2,0.4,JC_equalf
10,2.0931839309,1.8206657344,-598732.661131948,2,0.4,JC_equalf
1,3.024230872,1.8197043624,-599131.060591025,2,0.4,JC_equalf
2,0.8132828162,1.8197043624,-573566.898636605,2,0.4,JC_equalf
3,2.1928113563,1.8197043624,-598852.295623056,2,0.4,JC_equalf
4,2.09220199,1.8197043624,-598729.66977702,2,0.4,JC_equalf
5,0.1154997341,1.8197043624,-399748.161785381,2,0.4,JC_equalf
6,2.2571080572,1.8197043624,-598911.324885081,2,0.4,JC_equalf
7,0.6563347962,1.8197043624,-558519.604995069,2,0.4,JC_equalf
8,0.9480029628,1.8197043624,-582056.007786385,2,0.4,JC_equalf
9,2.305216348,1.8197043624,-598947.723423335,2,0.4,JC_equalf
10,2.0212031006,1.8197043624,-598614.351203676,2,0.4,JC_equalf
1,2.8196918914,1.8175047503,-599113.987501178,2,0.4,JC_equalf
2,0.8125145417,1.8175047503,-573433.551057897,2,0.4,JC_equalf
3,2.1730680767,1.8175047503,-598828.528063729,2,0.4,JC_equalf
4,2.1047331293,1.8175047503,-598743.792235506,2,0.4,JC_equalf
5,0.1167125256,1.8175047503,-400416.43818172,2,0.4,JC_equalf
6,2.1954655986,1.8175047503,-598852.295623057,2,0.4,JC_equalf
7,0.6554109286,1.8175047503,-558315.020821827,2,0.4,JC_equalf
8,0.9498659673,1.8175047503,-582092.830371283,2,0.4,JC_equalf
9,2.296970251,1.8175047503,-598939.909604668,2,0.4,JC_equalf
10,2.0432428859,1.8175047503,-598648.927773412,2,0.4,JC_equalf
1,2.9116354413,1.8168246391,-599123.000474686,2,0.4,JC_equalf
2,0.8095809596,1.8168246391,-573185.537660319,2,0.4,JC_equalf
3,2.1584591868,1.8168246391,-598811.086530853,2,0.4,JC_equalf
4,2.0805923446,1.8168246391,-598707.693275173,2,0.4,JC_equalf
5,0.1162979625,1.8168246391,-400131.492672496,2,0.4,JC_equalf
6,2.2522985652,1.8168246391,-598904.351588374,2,0.4,JC_equalf
7,0.6578534187,1.8168246391,-558576.369685794,2,0.4,JC_equalf
8,0.9474605758,1.8168246391,-581950.404948436,2,0.4,JC_equalf
9,2.2372451147,1.8168246391,-598891.324309616,2,0.4,JC_equalf
10,2.0730287395,1.8168246391,-598696.127508159,2,0.4,JC_equalf
1,2.9985933808,1.8209259291,-599129.695511493,2,0.4,JC_equalf
2,0.8157418444,1.8209259291,-573794.377377642,2,0.4,JC_equalf
3,2.1768431192,1.8209259291,-598837.089670474,2,0.4,JC_equalf
4,2.1152810821,1.8209259291,-598763.482751522,2,0.4,JC_equalf
5,0.1163145857,1.8209259291,-400305.164188243,2,0.4,JC_equalf
6,2.2616000012,1.8209259291,-598916.207491772,2,0.4,JC_equalf
7,0.6559899249,1.8209259291,-558530.960168891,2,0.4,JC_equalf
8,0.9485038286,1.8209259291,-582114.575873012,2,0.4,JC_equalf
9,2.2094523004,1.8209259291,-598870.266220864,2,0.4,JC_equalf
10,2.0499331307,1.8209259291,-598666.624760246,2,0.4,JC_equalf
1,2.8851849254,1.8158473947,-599120.526730106,2,0.4,JC_equalf
2,0.8151377341,1.8158473947,-573576.552040256,2,0.4,JC_equalf
3,2.1149558538,1.8158473947,-598755.150498359,2,0.4,JC_equalf
4,2.128614933,1.8158473947,-598773.160633097,2,0.4,JC_equalf
5,0.1160885052,1.8158473947,-399962.175556421,2,0.4,JC_equalf
6,2.2408188037,1.8158473947,-598893.417797675,2,0.4,JC_equalf
7,0.657652295,1.8158473947,-558510.520051277,2,0.4,JC_equalf
8,0.9381070592,1.8158473947,-581432.498338267,2,0.4,JC_equalf
9,2.2497065414,1.8158473947,-598901.1241899,2,0.4,JC_equalf
10,2.0822208928,1.8158473947,-598708.459523078,2,0.4,JC_equalf
1,2.9042120231,1.8207504332,-599122.903838594,2,0.4,JC_equalf
2,0.8137558575,1.8207504332,-573638.30351202,2,0.4,JC_equalf
3,2.1433987376,1.8207504332,-598798.764268027,2,0.4,JC_equalf
4,2.1532219557,1.8207504332,-598810.407257229,2,0.4,JC_equalf
5,0.1148629911,1.8207504332,-399391.125242776,2,0.4,JC_equalf
6,2.2696897064,1.8207504332,-598922.456015849,2,0.4,JC_equalf
7,0.6578121236,1.8207504332,-558739.695785629,2,0.4,JC_equalf
8,0.949636629,1.8207504332,-582168.061143602,2,0.4,JC_equalf
9,2.2519596773,1.8207504332,-598908.140431156,2,0.4,JC_equalf
10,2.0606203001,1.8207504332,-598683.642196785,2,0.4,JC_equalf
1,2.885158099,1.8165528128,-599120.62799054,2,0.4,JC_equalf
2,0.8087190574,1.8165528128,-573109.805056867,2,0.4,JC_equalf
3,2.1620092616,1.8165528128,-598814.811374014,2,0.4,JC_equalf
4,2.1098357193,1.8165528128,-598749.306465463,2,0.4,JC_equalf
5,0.115414195,1.8165528128,-399569.697790003,2,0.4,JC_equalf
6,2.2512497551,1.8165528128,-598903.180262596,2,0.4,JC_equalf
7,0.659274617,1.8165528128,-558732.8951635,2,0.4,JC_equalf
8,0.945919705,1.8165528128,-581863.066369504,2,0.4,JC_equalf
9,2.2681133163,1.8165528128,-598917.064227527,2,0.4,JC_equalf
10,2.0546259121,1.8165528128,-598666.225737959,2,0.4,JC_equalf
1,2.851620631,1.8202433725,-599117.932817318,2,0.4,JC_equalf
2,0.8156902584,1.8202433725,-573767.425703268,2,0.4,JC_equalf
3,2.1801012764,1.8202433725,-598839.702580972,2,0.4,JC_equalf
4,2.0607018285,1.8202433725,-598682.85678922,2,0.4,JC_equalf
5,0.1162224239,1.8202433725,-400220.567797873,2,0.4,JC_equalf
6,2.2603204954,1.8202433725,-598914.489607316,2,0.4,JC_equalf
7,0.6600874344,1.8202433725,-558986.51163702,2,0.4,JC_equalf
8,0.9476247051,1.8202433725,-582050.984333668,2,0.4,JC_equalf
9,2.2226997943,1.8202433725,-598881.958121049,2,0.4,JC_equalf
10,2.0663922299,1.8202433725,-598691.8529414,2,0.4,JC_equalf
1,2.8849304086,1.8201586737,-599121.131407533,2,0.4,JC_equalf
2,0.8115577701,1.8201586737,-573450.95802606,2,0.4,JC_equalf
3,2.1900797007,1.8201586737,-598850.053072712,2,0.4,JC_equalf
4,2.0992831416,1.8201586737,-598740.467259546,2,0.4,JC_equalf
5,0.1158992284,1.8201586737,-400015.654655339,2,0.4,JC_equalf
6,2.2010907675,1.8201586737,-598861.187977059,2,0.4,JC_equalf
7,0.6607143215,1.8201586737,-559056.60970107,2,0.4,JC_equalf
8,0.9503693797,1.8201586737,-582189.772413334,2,0.4,JC_equalf
9,2.2854105407,1.8201586737,-598933.889022559,2,0.4,JC_equalf
10,2.0343677187,1.8201586737,-598638.745383235,2,0.4,JC_equalf
1,2.9063743143,1.8172521922,-599122.612772084,2,0.4,JC_equalf
2,0.8128811357,1.8172521922,-573452.891878091,2,0.4,JC_equalf
3,2.1667934884,1.8172521922,-598821.200639018,2,0.4,JC_equalf
4,2.1103632151,1.8172521922,-598751.13692231,2,0.4,JC_equalf
5,0.1151840765,1.8172521922,-399453.637993896,2,0.4,JC_equalf
6,2.2905521127,1.8172521922,-598934.989619195,2,0.4,JC_equalf
7,0.6568570419,1.8172521922,-558476.445142011,2,0.4,JC_equalf
8,0.9462666849,1.8172521922,-581900.036527902,2,0.4,JC_equalf
9,2.2465914382,1.8172521922,-598899.945720831,2,0.4,JC_equalf
10,2.0421037436,1.8172521922,-598646.492393935,2,0.4,JC_equalf
1,2.76106841,1.8166563329,-599106.240418075,2,0.4,JC_equalf
2,0.8144437996,1.8166563329,-573551.450529215,2,0.4,JC_equalf
3,2.1648357572,1.8166563329,-598818.181186713,2,0.4,JC_equalf
4,2.1175313837,1.8166563329,-598759.869979305,2,0.4,JC_equalf
5,0.1162657847,1.8166563329,-400104.764872806,2,0.4,JC_equalf
6,2.2573847378,1.8166563329,-598908.430741518,2,0.4,JC_equalf
7,0.6578760469,1.8166563329,-558571.829539038,2,0.4,JC_equalf
8,0.9448653562,1.8166563329,-581810.924249461,2,0.4,JC_equalf
9,2.243220697,1.8166563329,-598896.394750549,2,0.4,JC_equalf
10,2.0333751713,1.8166563329,-598630.121164897,2,0.4,JC_equalf
1,2.8268658483,1.8173041471,-599114.774006761,2,0.4,JC_equalf
2,0.810250523,1.8173041471,-573253.436844606,2,0.4,JC_equalf
3,2.1854684575,1.8173041471,-598841.655633717,2,0.4,JC_equalf
4,2.0795361159,1.8173041471,-598706.926426142,2,0.4,JC_equalf
5,0.1160169267,1.8173041471,-399975.546243375,2,0.4,JC_equalf
6,2.2668188967,1.8173041471,-598916.778812447,2,0.4,JC_equalf
7,0.6563989349,1.8173041471,-558424.177416936,2,0.4,JC_equalf
8,0.9477938751,1.8173041471,-581980.600819354,2,0.4,JC_equalf
9,2.2875181502,1.8173041471,-598932.78578684,2,0.4,JC_equalf
10,2.0540181961,1.8173041471,-598666.624760244,2,0.4,JC_equalf
1,2.7627499842,1.8167014783,-599106.49069199,2,0.4,JC_equalf
2,0.8169226198,1.8167014783,-573740.463971582,2,0.4,JC_equalf
3,2.1314982976,1.8167014783,-598778.134680634,2,0.4,JC_equalf
4,2.0935770776,1.8167014783,-598726.668731696,2,0.4,JC_equalf
5,0.1160124658,1.8167014783,-399948.804261187,2,0.4,JC_equalf
6,2.242484226,1.8167014783,-598895.800654468,2,0.4,JC_equalf
7,0.6537590903,1.8167014783,-558082.721581001,2,0.4,JC_equalf
8,0.9495047285,1.8167014783,-582052.658876321,2,0.4,JC_equalf
9,2.2886472661,1.8167014783,-598933.061843102,2,0.4,JC_equalf
10,2.0654621787,1.8167014783,-598684.034676948,2,0.4,JC_equalf
1,2.9974077246,1.820821932,-599129.613450481,2,0.4,JC_equalf
2,0.8183475969,1.820821932,-573986.596552871,2,0.4,JC_equalf
3,2.1575275685,1.820821932,-598815.486587445,2,0.4,JC_equalf
4,2.0834205225,1.820821932,-598718.744956339,2,0.4,JC_equalf
5,0.1164141162,1.820821932,-400363.03191631,2,0.4,JC_equalf
6,2.2624401902,1.820821932,-598916.778812447,2,0.4,JC_equalf
7,0.6559699848,1.820821932,-558524.147198723,2,0.4,JC_equalf
8,0.9432188279,1.820821932,-581837.843291833,2,0.4,JC_equalf
9,2.2473536548,1.820821932,-598904.351588374,2,0.4,JC_equalf
10,2.0775468233,1.820821932,-598709.990214897,2,0.4,JC_equalf
1,2.8324465444,1.8220449016,-599116.209885369,2,0.4,JC_equalf
2,0.8180805298,1.8220449016,-574007.709271749,2,0.4,JC_equalf
3,2.1537351969,1.8220449016,-598812.781983747,2,0.4,JC_equalf
4,2.1461848641,1.8220449016,-598803.923058757,2,0.4,JC_equalf
5,0.1169218968,1.8220449016,-400727.781764991,2,0.4,JC_equalf
6,2.2535070411,1.8220449016,-598910.747360204,2,0.4,JC_equalf
7,0.6570387018,1.8220449016,-558703.421145275,2,0.4,JC_equalf
8,0.9473691934,1.8220449016,-582086.137459823,2,0.4,JC_equalf
9,2.2321839149,1.8220449016,-598892.521558108,2,0.4,JC_equalf
10,2.0372048815,1.8220449016,-598647.304776677,2,0.4,JC_equalf
1,2.8827479922,1.8201458324,-599120.930617903,2,0.4,JC_equalf
2,0.8133397055,1.8201458324,-573586.204164129,2,0.4,JC_equalf
3,2.1777762821,1.8201458324,-598837.089670473,2,0.4,JC_equalf
4,2.051294605,1.8201458324,-598667.422359956,2,0.4,JC_equalf
5,0.1163000963,1.8201458324,-400265.095246407,2,0.4,JC_equalf
6,2.2744232651,1.8201458324,-598925.550531376,2,0.4,JC_equalf
7,0.6555650199,1.8201458324,-558446.905419449,2,0.4,JC_equalf
8,0.9490404406,1.8201458324,-582121.264808312,2,0.4,JC_equalf
9,2.2751503204,1.8201458324,-598926.111036413,2,0.4,JC_equalf
10,2.0901369335,1.8201458324,-598727.419900958,2,0.4,JC_equalf
1,2.730099365,1.816908892,-599101.606990432,2,0.4,JC_equalf
2,0.8079317719,1.816908892,-573061.217792593,2,0.4,JC_equalf
3,2.1964989709,1.816908892,-598852.615352688,2,0.4,JC_equalf
4,2.0513265537,1.816908892,-598661.425911602,2,0.4,JC_equalf
5,0.1171090037,1.816908892,-400638.860043375,2,0.4,JC_equalf
6,2.270888751,1.816908892,-598919.625601385,2,0.4,JC_equalf
7,0.6602402858,1.816908892,-558862.038065316,2,0.4,JC_equalf
8,0.9496241733,1.816908892,-582064.379039188,2,0.4,JC_equalf
9,2.2159581978,1.816908892,-598871.817852744,2,0.4,JC_equalf
10,2.062760119,1.816908892,-598680.103168537,2,0.4,JC_equalf
1,2.944316412,1.8171162065,-599125.627767169,2,0.4,JC_equalf
2,0.8117504136,1.8171162065,-573361.945600703,2,0.4,JC_equalf
3,2.1572367128,1.8171162065,-598810.067386401,2,0.4,JC_equalf
4,2.0868986649,1.8171162065,-598717.607553812,2,0.4,JC_equalf
5,0.1168234055,1.8171162065,-400469.834757256,2,0.4,JC_equalf
6,2.222237113,1.8171162065,-598877.984331783,2,0.4,JC_equalf
7,0.6582265578,1.8171162065,-558633.106424445,2,0.4,JC_equalf
8,0.9474705315,1.8171162065,-581958.794585514,2,0.4,JC_equalf
9,2.2365500176,1.8171162065,-598891.024593645,2,0.4,JC_equalf
10,2.0448684798,1.8171162065,-598650.953201399,2,0.4,JC_equalf
1,2.9088601185,1.8178420159,-599122.903838595,2,0.4,JC_equalf
2,0.8098341457,1.8178420159,-573239.862002909,2,0.4,JC_equalf
3,2.1298829878,1.8178420159,-598777.78039237,2,0.4,JC_equalf
4,2.0658941636,1.8178420159,-598686.777861849,2,0.4,JC_equalf
5,0.1155680488,1.8178420159,-399716.938413996,2,0.4,JC_equalf
6,2.2969216063,1.8178420159,-598940.181366553,2,0.4,JC_equalf
7,0.6589029337,1.8178420159,-558744.229309861,2,0.4,JC_equalf
8,0.9538711808,1.8178420159,-582306.508991435,2,0.4,JC_equalf
9,2.2787622354,1.8178420159,-598926.670884319,2,0.4,JC_equalf
10,2.03251533,1.8178420159,-598630.945307268,2,0.4,JC_equalf
1,2.9180947752,1.8178484245,-599123.671518814,2,0.4,JC_equalf
2,0.8167393448,1.8178484245,-573765.500198786,2,0.4,JC_equalf
3,2.1578290979,1.8178484245,-598811.765180294,2,0.4,JC_equalf
4,2.1110131561,1.8178484245,-598752.963565097,2,0.4,JC_equalf
5,0.1161824628,1.8178484245,-400100.310003319,2,0.4,JC_equalf
6,2.2272857658,1.8178484245,-598883.479267374,2,0.4,JC_equalf
7,0.6521136546,1.8178484245,-557934.445730458,2,0.4,JC_equalf
8,0.948483511,1.8178484245,-582030.885266196,2,0.4,JC_equalf
9,2.275120625,1.8178484245,-598923.865075361,2,0.4,JC_equalf
10,2.0538884835,1.8178484245,-598667.422359958,2,0.4,JC_equalf
1,2.7524740652,1.8177445456,-599105.231796266,2,0.4,JC_equalf
2,0.8100795304,1.8177445456,-573255.375903761,2,0.4,JC_equalf
3,2.1629490755,1.8177445456,-598817.5084754,2,0.4,JC_equalf
4,2.063535012,1.8177445456,-598682.856789219,2,0.4,JC_equalf
5,0.1158172188,1.8177445456,-399868.563711483,2,0.4,JC_equalf
6,2.2334217989,1.8177445456,-598888.922061264,2,0.4,JC_equalf
7,0.6618619158,1.8177445456,-559088.25276079,2,0.4,JC_equalf
8,0.9529067137,1.8177445456,-582254.846813377,2,0.4,JC_equalf
9,2.2532425108,1.8177445456,-598906.103701002,2,0.4,JC_equalf
10,2.0627956876,1.8177445456,-598681.677560014,2,0.4,JC_equalf
1,2.9564094137,1.8234586257,-599127.236458892,2,0.4,JC_equalf
2,0.8161918105,1.8234586257,-573913.61381216,2,0.4,JC_equalf
3,2.1439450372,1.8234586257,-598803.237241336,2,0.4,JC_equalf
4,2.1576450115,1.8234586257,-598819.189079965,2,0.4,JC_equalf
5,0.1171813844,1.8234586257,-400945.52661435,2,0.4,JC_equalf
6,2.245141408,1.8234586257,-598905.228376334,2,0.4,JC_equalf
7,0.6585589113,1.8234586257,-558943.527006267,2,0.4,JC_equalf
8,0.943174902,1.8234586257,-581906.75534695,2,0.4,JC_equalf
9,2.2334950389,1.8234586257,-598895.205910958,2,0.4,JC_equalf
